speed,direction,seasurfaceId,latitude,longitude,timestamp,spotterId
0.0,171,1,22.30465,39.1035667,2022-05-19T20:40:25.000Z,SPOT-1576
0.0,234,1,22.30465,39.1035667,2022-05-19T21:10:25.000Z,SPOT-1576
0.0,125,1,22.30465,39.1035833,2022-05-19T21:40:25.000Z,SPOT-1576
0.0,137,1,22.30465,39.1035833,2022-05-19T22:10:25.000Z,SPOT-1576
0.0,285,1,22.30465,39.1036167,2022-05-19T22:40:25.000Z,SPOT-1576
0.0,160,1,22.30465,39.1036167,2022-05-19T23:10:25.000Z,SPOT-1576
0.0,137,1,22.3046667,39.1036,2022-05-19T23:40:25.000Z,SPOT-1576
0.0,148,1,22.3046333,39.1036,2022-05-20T00:10:25.000Z,SPOT-1576
0.0,228,1,22.3046333,39.1036,2022-05-20T00:40:25.000Z,SPOT-1576
0.0,354,1,22.30465,39.1036,2022-05-20T01:10:25.000Z,SPOT-1576
0.0,148,1,22.30465,39.1036,2022-05-20T01:40:25.000Z,SPOT-1576
0.0,228,1,22.30465,39.1036167,2022-05-20T02:10:25.000Z,SPOT-1576
0.0,17,1,22.3046333,39.1036,2022-05-20T02:40:25.000Z,SPOT-1576
0.0,331,1,22.3046333,39.1036,2022-05-20T03:10:25.000Z,SPOT-1576
0.0,74,1,22.30465,39.1036,2022-05-20T03:40:25.000Z,SPOT-1576
0.0,91,1,22.3046833,39.1035667,2022-05-20T04:10:25.000Z,SPOT-1576
0.0,251,1,22.3046667,39.1035667,2022-05-20T04:40:25.000Z,SPOT-1576
0.0,251,1,22.3046667,39.10355,2022-05-20T05:10:25.000Z,SPOT-1576
0.0,188,1,22.3046667,39.1035667,2022-05-20T05:40:25.000Z,SPOT-1576
0.0,205,1,22.3046667,39.1035667,2022-05-20T06:10:25.000Z,SPOT-1576
0.0,177,1,22.30465,39.1035667,2022-05-20T06:40:25.000Z,SPOT-1576
0.0,97,1,22.30465,39.1035667,2022-05-20T07:10:25.000Z,SPOT-1576
0.0,348,1,22.30465,39.1035833,2022-05-20T07:40:25.000Z,SPOT-1576
0.0,40,1,22.30465,39.1035833,2022-05-20T08:10:25.000Z,SPOT-1576
0.0,165,1,22.3046667,39.1035667,2022-05-20T08:40:25.000Z,SPOT-1576
0.0,148,1,22.3046667,39.1035667,2022-05-20T09:10:25.000Z,SPOT-1576
0.0,5,1,22.3047,39.1035667,2022-05-20T09:40:25.000Z,SPOT-1576
0.0,40,1,22.3046833,39.1035667,2022-05-20T10:10:25.000Z,SPOT-1576
0.0,177,1,22.3046667,39.1035833,2022-05-20T10:40:25.000Z,SPOT-1576
0.0,91,1,22.3046833,39.1035833,2022-05-20T11:10:25.000Z,SPOT-1576
0.0,131,1,22.3046667,39.1036,2022-05-20T11:40:25.000Z,SPOT-1576
0.0,85,1,22.3046667,39.1036,2022-05-20T12:10:25.000Z,SPOT-1576
0.0,137,1,22.3047,39.1036,2022-05-20T12:40:25.000Z,SPOT-1576
0.0,131,1,22.3047,39.1036,2022-05-20T13:10:25.000Z,SPOT-1576
0.0,108,1,22.3046667,39.1036,2022-05-20T13:40:25.000Z,SPOT-1576
0.0,5,1,22.3046667,39.1036,2022-05-20T14:10:25.000Z,SPOT-1576
0.0,74,1,22.3046167,39.1037667,2022-05-20T14:40:25.000Z,SPOT-1576
0.0,108,1,22.3046833,39.1036167,2022-05-20T15:10:25.000Z,SPOT-1576
0.0,28,1,22.3046667,39.1036167,2022-05-20T15:40:25.000Z,SPOT-1576
0.0,51,1,22.3046667,39.1036167,2022-05-20T16:10:25.000Z,SPOT-1576
0.0,142,1,22.3046833,39.1035833,2022-05-20T16:40:25.000Z,SPOT-1576
0.0,108,1,22.3046833,39.1035833,2022-05-20T17:10:25.000Z,SPOT-1576
0.0,142,1,22.3046667,39.1035667,2022-05-20T17:40:25.000Z,SPOT-1576
0.0,137,1,22.3046667,39.1035667,2022-05-20T18:10:25.000Z,SPOT-1576
0.0,85,1,22.3046667,39.1036,2022-05-20T18:40:25.000Z,SPOT-1576
0.0,91,1,22.3046667,39.1036,2022-05-20T19:10:25.000Z,SPOT-1576
0.0,280,1,22.3046667,39.1035833,2022-05-20T19:40:25.000Z,SPOT-1576
0.0,57,1,22.3046667,39.1035833,2022-05-20T20:10:25.000Z,SPOT-1576
0.0,108,1,22.30465,39.1035667,2022-05-20T20:40:25.000Z,SPOT-1576
0.0,348,1,22.30465,39.1035667,2022-05-20T21:10:25.000Z,SPOT-1576
0.0,182,1,22.3046667,39.1036,2022-05-20T21:40:25.000Z,SPOT-1576
0.0,342,1,22.3046667,39.1036,2022-05-20T22:10:25.000Z,SPOT-1576
0.0,114,1,22.3046333,39.1036167,2022-05-20T22:40:25.000Z,SPOT-1576
0.0,160,1,22.3045833,39.1036167,2022-05-20T23:10:25.000Z,SPOT-1576
0.0,182,1,22.30465,39.1036,2022-05-20T23:40:25.000Z,SPOT-1576
0.0,280,1,22.3046667,39.1036,2022-05-21T00:10:25.000Z,SPOT-1576
0.0,200,1,22.3046333,39.1036167,2022-05-21T00:40:25.000Z,SPOT-1576
0.0,194,1,22.3046333,39.1036167,2022-05-21T01:10:25.000Z,SPOT-1576
0.0,188,1,22.30465,39.1036167,2022-05-21T01:40:25.000Z,SPOT-1576
0.0,182,1,22.30465,39.1036167,2022-05-21T02:10:25.000Z,SPOT-1576
0.0,320,1,22.3046167,39.1035833,2022-05-21T02:40:25.000Z,SPOT-1576
0.0,291,1,22.3046167,39.1035833,2022-05-21T03:10:25.000Z,SPOT-1576
0.0,240,1,22.3046667,39.1036,2022-05-21T03:40:25.000Z,SPOT-1576
0.0,80,1,22.30465,39.1036,2022-05-21T04:10:25.000Z,SPOT-1576
0.0,177,1,22.3046333,39.1035833,2022-05-21T04:40:25.000Z,SPOT-1576
0.0,234,1,22.3046333,39.1035833,2022-05-21T05:10:25.000Z,SPOT-1576
0.0,348,1,22.30465,39.1035667,2022-05-21T05:40:25.000Z,SPOT-1576
0.0,131,1,22.30465,39.1035667,2022-05-21T06:10:25.000Z,SPOT-1576
0.0,148,1,22.3046667,39.1035833,2022-05-21T06:40:25.000Z,SPOT-1576
0.0,171,1,22.3046667,39.1035833,2022-05-21T07:10:25.000Z,SPOT-1576
0.0,142,1,22.30465,39.1035833,2022-05-21T07:40:25.000Z,SPOT-1576
0.0,251,1,22.30465,39.1035667,2022-05-21T08:10:25.000Z,SPOT-1576
0.0,160,1,22.30465,39.1035833,2022-05-21T08:40:25.000Z,SPOT-1576
0.0,28,1,22.30465,39.1035833,2022-05-21T09:10:25.000Z,SPOT-1576
0.0,85,1,22.3047,39.1035833,2022-05-21T09:40:25.000Z,SPOT-1576
0.0,97,1,22.3046833,39.1035833,2022-05-21T10:10:25.000Z,SPOT-1576
0.0,131,1,22.3046833,39.1036,2022-05-21T10:40:25.000Z,SPOT-1576
1.6,228,1,22.3046333,39.1036667,2022-05-21T11:10:25.000Z,SPOT-1576
1.2,240,1,22.3046667,39.1036167,2022-05-21T11:40:25.000Z,SPOT-1576
0.8,177,1,22.3046667,39.1036167,2022-05-21T12:10:25.000Z,SPOT-1576
0.0,137,1,22.3046667,39.1036167,2022-05-21T12:40:25.000Z,SPOT-1576
0.0,108,1,22.3046667,39.1036167,2022-05-21T13:10:25.000Z,SPOT-1576
0.0,114,1,22.3046833,39.1035833,2022-05-21T13:40:25.000Z,SPOT-1576
0.0,120,1,22.3046833,39.1035833,2022-05-21T14:10:25.000Z,SPOT-1576
0.0,120,1,22.3046833,39.1036,2022-05-21T14:40:25.000Z,SPOT-1576
0.0,102,1,22.3047167,39.1036,2022-05-21T15:10:25.000Z,SPOT-1576
0.0,45,1,22.3047,39.1035667,2022-05-21T15:40:25.000Z,SPOT-1576
0.0,40,1,22.3047,39.1035667,2022-05-21T16:10:25.000Z,SPOT-1576
0.0,320,1,22.3046833,39.1035833,2022-05-21T16:40:25.000Z,SPOT-1576
0.0,182,1,22.3046667,39.1035833,2022-05-21T17:10:25.000Z,SPOT-1576
0.0,205,1,22.30465,39.1035833,2022-05-21T17:40:25.000Z,SPOT-1576
0.0,251,1,22.30465,39.1035833,2022-05-21T18:10:25.000Z,SPOT-1576
0.0,102,1,22.30465,39.1036,2022-05-21T18:40:25.000Z,SPOT-1576
0.0,125,1,22.30465,39.1036,2022-05-21T19:10:25.000Z,SPOT-1576
0.0,22,1,22.3046167,39.1036,2022-05-21T19:40:25.000Z,SPOT-1576
0.0,74,1,22.3046167,39.1036167,2022-05-21T20:10:25.000Z,SPOT-1576
0.0,302,1,22.3046333,39.1035833,2022-05-21T20:40:25.000Z,SPOT-1576
0.0,51,1,22.30465,39.1035833,2022-05-21T21:10:25.000Z,SPOT-1576
0.0,11,1,22.30465,39.1035667,2022-05-21T21:40:25.000Z,SPOT-1576
0.0,102,1,22.3046333,39.1035833,2022-05-21T22:10:25.000Z,SPOT-1576
0.0,137,1,22.3046167,39.1036167,2022-05-21T22:40:25.000Z,SPOT-1576
0.0,228,1,22.3046,39.1036,2022-05-21T23:10:25.000Z,SPOT-1576
0.0,182,1,22.30465,39.1035833,2022-05-21T23:40:25.000Z,SPOT-1576
0.0,240,1,22.30465,39.1035833,2022-05-22T00:10:25.000Z,SPOT-1576
0.0,142,1,22.30465,39.1036167,2022-05-22T00:40:25.000Z,SPOT-1576
0.0,102,1,22.3046333,39.1036167,2022-05-22T01:10:25.000Z,SPOT-1576
0.0,314,1,22.3046333,39.1036167,2022-05-22T01:40:25.000Z,SPOT-1576
0.0,194,1,22.3046333,39.1036167,2022-05-22T02:10:25.000Z,SPOT-1576
0.0,297,1,22.3046333,39.1036,2022-05-22T02:40:25.000Z,SPOT-1576
0.0,240,1,22.3046333,39.1036,2022-05-22T03:10:25.000Z,SPOT-1576
0.0,280,1,22.3046167,39.1036167,2022-05-22T03:40:25.000Z,SPOT-1576
0.0,354,1,22.30465,39.1035833,2022-05-22T04:10:25.000Z,SPOT-1576
0.0,194,1,22.3046333,39.1036,2022-05-22T04:40:25.000Z,SPOT-1576
0.0,22,1,22.3046333,39.1036,2022-05-22T05:10:25.000Z,SPOT-1576
0.0,308,1,22.3046333,39.1036,2022-05-22T05:40:25.000Z,SPOT-1576
0.0,200,1,22.30465,39.1036,2022-05-22T06:10:25.000Z,SPOT-1576
0.0,268,1,22.3046667,39.1036,2022-05-22T06:40:25.000Z,SPOT-1576
0.0,120,1,22.3047,39.1036,2022-05-22T07:10:25.000Z,SPOT-1576
0.0,200,1,22.30465,39.1036,2022-05-22T07:40:25.000Z,SPOT-1576
0.0,137,1,22.30465,39.1036,2022-05-22T08:10:25.000Z,SPOT-1576
0.0,217,1,22.30465,39.1035833,2022-05-22T08:40:25.000Z,SPOT-1576
0.0,177,1,22.30465,39.1035833,2022-05-22T09:10:25.000Z,SPOT-1576
0.0,302,1,22.3046667,39.1035833,2022-05-22T09:40:25.000Z,SPOT-1576
0.0,142,1,22.3046667,39.1035833,2022-05-22T10:10:25.000Z,SPOT-1576
0.0,211,1,22.3046833,39.1035833,2022-05-22T10:40:25.000Z,SPOT-1576
0.0,85,1,22.3046,39.1036833,2022-05-22T11:10:25.000Z,SPOT-1576
1.6,142,1,22.3046667,39.1036,2022-05-22T11:40:25.000Z,SPOT-1576
0.0,160,1,22.3046667,39.1036,2022-05-22T12:10:25.000Z,SPOT-1576
0.0,160,1,22.3046833,39.1035833,2022-05-22T12:40:25.000Z,SPOT-1576
0.8,125,1,22.3047,39.1035833,2022-05-22T13:10:25.000Z,SPOT-1576
0.0,108,1,22.3047,39.1036,2022-05-22T13:40:25.000Z,SPOT-1576
0.0,131,1,22.3047,39.1036,2022-05-22T14:10:25.000Z,SPOT-1576
0.0,291,1,22.3047167,39.1036,2022-05-22T14:40:25.000Z,SPOT-1576
0.0,102,1,22.3047167,39.1035833,2022-05-22T15:10:25.000Z,SPOT-1576
0.0,85,1,22.3047167,39.1035667,2022-05-22T15:40:25.000Z,SPOT-1576
0.0,74,1,22.3047167,39.1035833,2022-05-22T16:10:25.000Z,SPOT-1576
0.0,102,1,22.3046833,39.1036,2022-05-22T16:40:25.000Z,SPOT-1576
0.0,17,1,22.3046833,39.1036,2022-05-22T17:10:25.000Z,SPOT-1576
0.0,217,1,22.3046833,39.1036,2022-05-22T17:40:25.000Z,SPOT-1576
0.0,257,1,22.3046833,39.1036,2022-05-22T18:10:25.000Z,SPOT-1576
0.0,114,1,22.3046833,39.1036,2022-05-22T18:40:25.000Z,SPOT-1576
0.0,57,1,22.3046833,39.1036333,2022-05-22T19:10:25.000Z,SPOT-1576
0.0,40,1,22.30465,39.1036167,2022-05-22T19:40:25.000Z,SPOT-1576
0.0,108,1,22.30465,39.1036167,2022-05-22T20:10:25.000Z,SPOT-1576
0.0,80,1,22.3046333,39.1036,2022-05-22T20:40:25.000Z,SPOT-1576
0.0,182,1,22.3046333,39.1036,2022-05-22T21:10:25.000Z,SPOT-1576
0.0,291,1,22.30465,39.1036,2022-05-22T21:40:25.000Z,SPOT-1576
0.0,291,1,22.30465,39.1036,2022-05-22T22:10:25.000Z,SPOT-1576
0.0,154,1,22.3045,39.10365,2022-05-22T22:40:25.000Z,SPOT-1576
0.0,148,1,22.3046333,39.1036,2022-05-22T23:10:25.000Z,SPOT-1576
0.0,85,1,22.3046333,39.1035833,2022-05-22T23:40:25.000Z,SPOT-1576
0.0,268,1,22.3046333,39.1035833,2022-05-23T00:10:25.000Z,SPOT-1576
0.0,125,1,22.3046333,39.1036,2022-05-23T00:40:25.000Z,SPOT-1576
0.0,251,1,22.3046167,39.1036,2022-05-23T01:10:25.000Z,SPOT-1576
0.0,268,1,22.3046167,39.1036,2022-05-23T01:40:25.000Z,SPOT-1576
0.0,0,1,22.3046167,39.1036,2022-05-23T02:10:25.000Z,SPOT-1576
0.0,34,1,22.30465,39.1036167,2022-05-23T02:40:25.000Z,SPOT-1576
0.0,257,1,22.30465,39.1036167,2022-05-23T03:10:25.000Z,SPOT-1576
0.0,228,1,22.3046333,39.1036167,2022-05-23T03:40:25.000Z,SPOT-1576
0.0,177,1,22.3046333,39.1036167,2022-05-23T04:10:25.000Z,SPOT-1576
0.0,160,1,22.30465,39.1036167,2022-05-23T04:40:25.000Z,SPOT-1576
0.0,62,1,22.30465,39.1036,2022-05-23T05:10:25.000Z,SPOT-1576
0.0,354,1,22.3046667,39.1036,2022-05-23T05:40:25.000Z,SPOT-1576
0.0,337,1,22.3046667,39.1036,2022-05-23T06:10:25.000Z,SPOT-1576
0.0,57,1,22.3046833,39.1036,2022-05-23T06:40:25.000Z,SPOT-1576
0.0,68,1,22.3046667,39.1036167,2022-05-23T07:10:25.000Z,SPOT-1576
0.0,268,1,22.30465,39.1036167,2022-05-23T07:40:25.000Z,SPOT-1576
0.0,142,1,22.30465,39.1036167,2022-05-23T08:10:25.000Z,SPOT-1576
0.0,85,1,22.3046667,39.1036,2022-05-23T08:40:25.000Z,SPOT-1576
0.0,51,1,22.3046667,39.1036,2022-05-23T09:10:25.000Z,SPOT-1576
0.0,74,1,22.3046667,39.1035833,2022-05-23T09:40:25.000Z,SPOT-1576
0.0,114,1,22.3046667,39.1035833,2022-05-23T10:10:25.000Z,SPOT-1576
0.0,80,1,22.3046667,39.1036,2022-05-23T10:40:25.000Z,SPOT-1576
0.0,40,1,22.3046333,39.1036333,2022-05-23T11:10:25.000Z,SPOT-1576
0.0,85,1,22.3046667,39.1035833,2022-05-23T11:40:25.000Z,SPOT-1576
0.0,22,1,22.3046667,39.1035833,2022-05-23T12:10:25.000Z,SPOT-1576
0.0,120,1,22.3046833,39.1036,2022-05-23T12:40:25.000Z,SPOT-1576
0.0,57,1,22.3046833,39.1036,2022-05-23T13:10:25.000Z,SPOT-1576
0.0,91,1,22.3045833,39.1036833,2022-05-23T13:40:25.000Z,SPOT-1576
0.0,17,1,22.3046,39.1037333,2022-05-23T14:10:25.000Z,SPOT-1576
0.0,102,1,22.3047,39.1036333,2022-05-23T14:40:25.000Z,SPOT-1576
0.0,148,1,22.3047,39.1036333,2022-05-23T15:10:25.000Z,SPOT-1576
0.0,102,1,22.3046833,39.1036,2022-05-23T15:40:25.000Z,SPOT-1576
0.0,280,1,22.3046833,39.1036,2022-05-23T16:10:25.000Z,SPOT-1576
0.0,17,1,22.3046667,39.1036167,2022-05-23T16:40:25.000Z,SPOT-1576
0.0,131,1,22.3046667,39.1036167,2022-05-23T17:10:25.000Z,SPOT-1576
0.0,0,1,22.3046833,39.1036,2022-05-23T17:40:25.000Z,SPOT-1576
0.0,142,1,22.3046833,39.1036,2022-05-23T18:10:25.000Z,SPOT-1576
0.0,131,1,22.3046667,39.1036167,2022-05-23T18:40:25.000Z,SPOT-1576
0.0,120,1,22.3046667,39.1036167,2022-05-23T19:10:25.000Z,SPOT-1576
0.0,291,1,22.3046667,39.1036,2022-05-23T19:40:25.000Z,SPOT-1576
0.0,114,1,22.3046667,39.1036,2022-05-23T20:10:25.000Z,SPOT-1576
0.0,217,1,22.30465,39.1035833,2022-05-23T20:40:25.000Z,SPOT-1576
0.0,0,1,22.30465,39.1035833,2022-05-23T21:10:25.000Z,SPOT-1576
0.0,160,1,22.3046667,39.1035833,2022-05-23T21:40:25.000Z,SPOT-1576
0.0,291,1,22.3046667,39.1035833,2022-05-23T22:10:25.000Z,SPOT-1576
0.0,165,1,22.3046333,39.1036,2022-05-23T22:40:25.000Z,SPOT-1576
0.0,131,1,22.30465,39.1035833,2022-05-23T23:10:25.000Z,SPOT-1576
0.0,137,1,22.3046667,39.1035833,2022-05-23T23:40:25.000Z,SPOT-1576
0.0,342,1,22.3046667,39.1035833,2022-05-24T00:10:25.000Z,SPOT-1576
0.0,342,1,22.30465,39.1035667,2022-05-24T00:40:25.000Z,SPOT-1576
0.0,240,1,22.30465,39.1035667,2022-05-24T01:10:25.000Z,SPOT-1576
0.0,125,1,22.30465,39.1035667,2022-05-24T01:40:25.000Z,SPOT-1576
0.0,211,1,22.30465,39.1035667,2022-05-24T02:10:25.000Z,SPOT-1576
0.0,308,1,22.3046333,39.1035833,2022-05-24T02:40:25.000Z,SPOT-1576
0.0,245,1,22.3046333,39.1035833,2022-05-24T03:10:25.000Z,SPOT-1576
0.0,320,1,22.3046333,39.1035833,2022-05-24T03:40:25.000Z,SPOT-1576
0.0,302,1,22.3046333,39.1035833,2022-05-24T04:10:25.000Z,SPOT-1576
0.0,262,1,22.3046333,39.1035833,2022-05-24T04:40:25.000Z,SPOT-1576
0.0,165,1,22.3046333,39.1036,2022-05-24T05:10:25.000Z,SPOT-1576
0.0,240,1,22.30465,39.1036,2022-05-24T05:40:25.000Z,SPOT-1576
0.0,160,1,22.30465,39.1036,2022-05-24T06:10:25.000Z,SPOT-1576
0.0,257,1,22.30465,39.1036,2022-05-24T06:40:25.000Z,SPOT-1576
0.0,348,1,22.30465,39.1036,2022-05-24T07:10:25.000Z,SPOT-1576
0.0,148,1,22.30465,39.1036,2022-05-24T07:40:25.000Z,SPOT-1576
0.0,131,1,22.30465,39.1036,2022-05-24T08:10:25.000Z,SPOT-1576
0.0,85,1,22.3046667,39.1036,2022-05-24T08:40:25.000Z,SPOT-1576
0.0,80,1,22.3046667,39.1036,2022-05-24T09:10:25.000Z,SPOT-1576
0.0,160,1,22.30465,39.1035833,2022-05-24T09:40:25.000Z,SPOT-1576
0.0,148,1,22.30465,39.1035833,2022-05-24T10:10:25.000Z,SPOT-1576
0.0,11,1,22.3046667,39.1035833,2022-05-24T10:40:25.000Z,SPOT-1576
0.0,62,1,22.3046667,39.1035833,2022-05-24T11:10:25.000Z,SPOT-1576
0.0,85,1,22.3046833,39.1036,2022-05-24T11:40:25.000Z,SPOT-1576
0.0,182,1,22.3046833,39.1036,2022-05-24T12:10:25.000Z,SPOT-1576
0.0,68,1,22.3046667,39.1036167,2022-05-24T12:40:25.000Z,SPOT-1576
0.0,85,1,22.3046667,39.1036167,2022-05-24T13:10:25.000Z,SPOT-1576
0.0,102,1,22.3046833,39.1036,2022-05-24T13:40:25.000Z,SPOT-1576
0.0,91,1,22.3046667,39.1036667,2022-05-24T14:10:25.000Z,SPOT-1576
0.0,308,1,22.3046833,39.1036333,2022-05-24T14:40:25.000Z,SPOT-1576
0.0,85,1,22.3047,39.1036167,2022-05-24T15:10:25.000Z,SPOT-1576
0.0,68,1,22.3047,39.1036167,2022-05-24T15:40:25.000Z,SPOT-1576
0.0,194,1,22.3047,39.1036,2022-05-24T16:10:25.000Z,SPOT-1576
0.0,177,1,22.3046833,39.1035833,2022-05-24T16:40:25.000Z,SPOT-1576
0.0,74,1,22.3046833,39.1035833,2022-05-24T17:10:25.000Z,SPOT-1576
0.0,34,1,22.3046667,39.1036,2022-05-24T17:40:25.000Z,SPOT-1576
0.0,320,1,22.3046667,39.1035833,2022-05-24T18:10:25.000Z,SPOT-1576
0.0,125,1,22.3046667,39.1036,2022-05-24T18:40:25.000Z,SPOT-1576
0.0,85,1,22.3046667,39.1036,2022-05-24T19:10:25.000Z,SPOT-1576
0.0,62,1,22.30465,39.1036,2022-05-24T19:40:25.000Z,SPOT-1576
0.0,205,1,22.30465,39.1035833,2022-05-24T20:10:25.000Z,SPOT-1576
0.0,188,1,22.3046667,39.1035833,2022-05-24T20:40:25.000Z,SPOT-1576
0.0,337,1,22.3046667,39.1036,2022-05-24T21:10:25.000Z,SPOT-1576
0.0,194,1,22.3046667,39.1035833,2022-05-24T21:40:25.000Z,SPOT-1576
0.0,165,1,22.3046667,39.1035833,2022-05-24T22:10:25.000Z,SPOT-1576
0.0,154,1,22.3046333,39.1036,2022-05-24T22:40:25.000Z,SPOT-1576
0.0,154,1,22.3046333,39.1035833,2022-05-24T23:10:25.000Z,SPOT-1576
0.0,194,1,22.30465,39.1035667,2022-05-24T23:40:25.000Z,SPOT-1576
0.0,97,1,22.30465,39.1035667,2022-05-25T00:10:25.000Z,SPOT-1576
0.0,154,1,22.30465,39.1035667,2022-05-25T00:40:25.000Z,SPOT-1576
0.0,17,1,22.30465,39.1035667,2022-05-25T01:10:25.000Z,SPOT-1576
0.0,45,1,22.30465,39.1035667,2022-05-25T01:40:25.000Z,SPOT-1576
0.0,280,1,22.30465,39.1035833,2022-05-25T02:10:25.000Z,SPOT-1576
0.0,200,1,22.3046333,39.1036,2022-05-25T02:40:25.000Z,SPOT-1576
0.0,211,1,22.3046333,39.1036,2022-05-25T03:10:25.000Z,SPOT-1576
0.0,314,1,22.3046167,39.1036,2022-05-25T03:40:25.000Z,SPOT-1576
0.0,182,1,22.3046167,39.1036,2022-05-25T04:10:25.000Z,SPOT-1576
0.0,280,1,22.3046333,39.1036,2022-05-25T04:40:25.000Z,SPOT-1576
0.0,0,1,22.3046333,39.1036,2022-05-25T05:10:25.000Z,SPOT-1576
0.0,85,1,22.30465,39.1036,2022-05-25T05:40:25.000Z,SPOT-1576
0.0,274,1,22.30465,39.1036,2022-05-25T06:10:25.000Z,SPOT-1576
0.0,257,1,22.3046667,39.1036167,2022-05-25T06:40:25.000Z,SPOT-1576
0.0,28,1,22.30465,39.1036167,2022-05-25T07:10:25.000Z,SPOT-1576
0.0,57,1,22.30465,39.1036167,2022-05-25T07:40:25.000Z,SPOT-1576
0.0,160,1,22.30465,39.1036167,2022-05-25T08:10:25.000Z,SPOT-1576
0.0,114,1,22.30465,39.1036167,2022-05-25T08:40:25.000Z,SPOT-1576
0.0,57,1,22.30465,39.1036,2022-05-25T09:10:25.000Z,SPOT-1576
0.0,85,1,22.3046667,39.1036,2022-05-25T09:40:25.000Z,SPOT-1576
0.0,45,1,22.3046667,39.1036,2022-05-25T10:10:25.000Z,SPOT-1576
0.0,68,1,22.30465,39.1036,2022-05-25T10:40:25.000Z,SPOT-1576
0.0,297,1,22.30465,39.1036,2022-05-25T11:10:25.000Z,SPOT-1576
0.4,131,1,22.3046667,39.1036,2022-05-25T11:40:25.000Z,SPOT-1576
0.0,57,1,22.3046667,39.1036,2022-05-25T12:10:25.000Z,SPOT-1576
0.0,80,1,22.3046667,39.1036,2022-05-25T12:40:25.000Z,SPOT-1576
0.0,80,1,22.3046667,39.1036,2022-05-25T13:10:25.000Z,SPOT-1576
0.0,108,1,22.3046667,39.1036,2022-05-25T13:40:25.000Z,SPOT-1576
0.0,57,1,22.3046667,39.1036167,2022-05-25T14:10:25.000Z,SPOT-1576
0.0,314,1,22.3046833,39.1036167,2022-05-25T14:40:25.000Z,SPOT-1576
0.0,40,1,22.3046833,39.1036167,2022-05-25T15:10:25.000Z,SPOT-1576
0.0,125,1,22.3047,39.1035667,2022-05-25T15:40:25.000Z,SPOT-1576
0.0,51,1,22.3047,39.1035667,2022-05-25T16:10:25.000Z,SPOT-1576
0.0,22,1,22.3046833,39.1035667,2022-05-25T16:40:25.000Z,SPOT-1576
0.0,51,1,22.3046833,39.1035667,2022-05-25T17:10:25.000Z,SPOT-1576
0.0,234,1,22.3046667,39.1035667,2022-05-25T17:40:25.000Z,SPOT-1576
0.0,62,1,22.3046667,39.1035667,2022-05-25T18:10:25.000Z,SPOT-1576
0.0,85,1,22.3046667,39.1035833,2022-05-25T18:40:25.000Z,SPOT-1576
0.0,137,1,22.30465,39.1035833,2022-05-25T19:10:25.000Z,SPOT-1576
0.0,325,1,22.30465,39.1035833,2022-05-25T19:40:25.000Z,SPOT-1576
0.0,297,1,22.30465,39.1036,2022-05-25T20:10:25.000Z,SPOT-1576
0.0,194,1,22.3046333,39.1036167,2022-05-25T20:40:25.000Z,SPOT-1576
0.0,308,1,22.3046333,39.1036167,2022-05-25T21:10:25.000Z,SPOT-1576
0.0,120,1,22.3046333,39.1036,2022-05-25T21:40:25.000Z,SPOT-1576
0.0,80,1,22.3046333,39.1035833,2022-05-25T22:10:25.000Z,SPOT-1576
0.0,154,1,22.3045833,39.1036167,2022-05-25T22:40:25.000Z,SPOT-1576
0.0,160,1,22.3046167,39.1035833,2022-05-25T23:10:25.000Z,SPOT-1576
0.0,268,1,22.30465,39.1035833,2022-05-25T23:40:25.000Z,SPOT-1576
0.0,45,1,22.30465,39.1035833,2022-05-26T00:10:25.000Z,SPOT-1576
0.0,200,1,22.30465,39.1035833,2022-05-26T00:40:25.000Z,SPOT-1576
0.0,165,1,22.30465,39.1035833,2022-05-26T01:10:25.000Z,SPOT-1576
0.0,171,1,22.30465,39.1035667,2022-05-26T01:40:25.000Z,SPOT-1576
0.0,137,1,22.30465,39.1035667,2022-05-26T02:10:25.000Z,SPOT-1576
0.0,142,1,22.30465,39.10355,2022-05-26T02:40:25.000Z,SPOT-1576
0.0,217,1,22.30465,39.1035667,2022-05-26T03:10:25.000Z,SPOT-1576
0.0,102,1,22.30465,39.1035667,2022-05-26T03:40:25.000Z,SPOT-1576
0.0,34,1,22.30465,39.1035667,2022-05-26T04:10:25.000Z,SPOT-1576
0.0,205,1,22.30465,39.1035833,2022-05-26T04:40:25.000Z,SPOT-1576
0.0,148,1,22.30465,39.1035833,2022-05-26T05:10:25.000Z,SPOT-1576
0.0,142,1,22.3046667,39.1035833,2022-05-26T05:40:25.000Z,SPOT-1576
0.0,17,1,22.3046667,39.1036,2022-05-26T06:10:25.000Z,SPOT-1576
0.0,251,1,22.3046833,39.1035833,2022-05-26T06:40:25.000Z,SPOT-1576
0.0,45,1,22.3046667,39.1036,2022-05-26T07:10:25.000Z,SPOT-1576
0.0,177,1,22.3046333,39.1036,2022-05-26T07:40:25.000Z,SPOT-1576
0.0,120,1,22.3046333,39.1036,2022-05-26T08:10:25.000Z,SPOT-1576
0.0,0,1,22.30465,39.1036167,2022-05-26T08:40:25.000Z,SPOT-1576
0.0,5,1,22.30465,39.1036167,2022-05-26T09:10:25.000Z,SPOT-1576
0.0,171,1,22.3046667,39.1036,2022-05-26T09:40:25.000Z,SPOT-1576
